"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","17","","","","","","Граничные значения для значения суммы",""
"failed","Mon Jun 23 09:28:27 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","594","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","2","","","","","","Добавление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","29","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","36","","","","","","Обязательность наличия суммы траты",""
"passed","Mon Jun 23 09:27:49 GMT 2025","Mon Jun 23 09:27:50 GMT 2025","1770","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","37","","","","","","Получение существующей траты по id",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","23","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:28:22 GMT 2025","Mon Jun 23 09:28:22 GMT 2025","37","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:27:46 GMT 2025","Mon Jun 23 09:27:47 GMT 2025","791","","","","","","Подсказки об обязательности полей суммы и категории при добавлении траты",""
"passed","Mon Jun 23 09:27:52 GMT 2025","Mon Jun 23 09:27:53 GMT 2025","1234","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:27:47 GMT 2025","Mon Jun 23 09:27:48 GMT 2025","908","","","","","","Создание траты без обязательного поля категории",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","1258","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","90","","","","","","Нет возможности добавить дубль существующей архивной категории",""
"passed","Mon Jun 23 09:28:27 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","1129","","","","","","Регистрация пользователя с валидными данными",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","519","","","","","","Принятие запроса на дружбу",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","0","","","","","","Возможность добавления траты без описания",""
"passed","Mon Jun 23 09:28:26 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","1471","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:27:53 GMT 2025","Mon Jun 23 09:27:55 GMT 2025","1384","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:28:06 GMT 2025","Mon Jun 23 09:28:07 GMT 2025","760","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:28:02 GMT 2025","Mon Jun 23 09:28:03 GMT 2025","933","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:27:44 GMT 2025","Mon Jun 23 09:27:46 GMT 2025","1757","","","","","","Добавление новой траты через GUI Niffler",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","19","","","","","","Запрос информации о незарегистрированном пользователе в системе по username",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","70","","","","","","Добавление новой категории через API",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","25","","","","","","Обязательность наличия типа валюты",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","19","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Mon Jun 23 09:28:14 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","718","","","","","","Отображение не архивной категории пользователя при добавлении траты",""
"passed","Mon Jun 23 09:28:09 GMT 2025","Mon Jun 23 09:28:12 GMT 2025","2443","","","","","","Запрет на дубликаты категорий при существования архивной",""
"passed","Mon Jun 23 09:27:58 GMT 2025","Mon Jun 23 09:27:59 GMT 2025","909","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:25 GMT 2025","594","","","","","","Получение списка друзей",""
"passed","Mon Jun 23 09:27:57 GMT 2025","Mon Jun 23 09:27:57 GMT 2025","36","","","","","","Обновление траты через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:28:12 GMT 2025","Mon Jun 23 09:28:14 GMT 2025","2318","","","","","","Архивные категории не отображаются при добавлении траты",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:25 GMT 2025","450","","","","","","Отклонение запроса на дружбу",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:25 GMT 2025","256","","","","","","Обновление полного имени и типа валюты у пользователя",""
"passed","Mon Jun 23 09:27:48 GMT 2025","Mon Jun 23 09:27:49 GMT 2025","857","","","","","","Создание траты без обязательного поля суммы",""
"passed","Mon Jun 23 09:27:57 GMT 2025","Mon Jun 23 09:27:57 GMT 2025","32","","","","","","Добавление траты через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","18","","","","","","Граничные значения для значения суммы",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","36","","","","","","Получение информации о существующем пользователе по его username",""
"passed","Mon Jun 23 09:27:59 GMT 2025","Mon Jun 23 09:28:00 GMT 2025","914","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:08 GMT 2025","Mon Jun 23 09:28:09 GMT 2025","1194","","","","","","Запрет на дубликаты категорий",""
"passed","Mon Jun 23 09:28:03 GMT 2025","Mon Jun 23 09:28:04 GMT 2025","780","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:00 GMT 2025","Mon Jun 23 09:28:01 GMT 2025","865","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","27","","","","","","Создание новой траты",""
"passed","Mon Jun 23 09:28:28 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","661","","","","","","Граничные значения у поля ""Имя пользователя"" на странице регистрации",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","42","","","","","","Граничные значения для по количеству символов в имени категории, positive",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","173","","","","","","Убедиться в наличии сообщения в Kafka после успешной регистрации нового пользователя",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","41","","","","","","Нет возможности добавить дубль существующей категории",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:25 GMT 2025","322","","","","","","Отправка запроса на дружбу",""
"passed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","418","","","","","","Удаление друга",""
"passed","Mon Jun 23 09:28:05 GMT 2025","Mon Jun 23 09:28:05 GMT 2025","773","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:05 GMT 2025","Mon Jun 23 09:28:06 GMT 2025","773","","","","","","Поиск трат по типу валюты",""
"failed","Mon Jun 23 09:28:27 GMT 2025","Mon Jun 23 09:28:28 GMT 2025","1333","","","","","","Авторизация под не существующим пользователем",""
"passed","Mon Jun 23 09:27:50 GMT 2025","Mon Jun 23 09:27:52 GMT 2025","1761","","","","","","Создание траты с суммой меньше граничного значения для типа валюты",""
"passed","Mon Jun 23 09:28:07 GMT 2025","Mon Jun 23 09:28:08 GMT 2025","744","","","","","","Максимальное количество не архивных категорий для пользователя",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","2704","","","","","","Авторизация под существующим пользователем",""
"failed","Mon Jun 23 09:28:25 GMT 2025","Mon Jun 23 09:28:26 GMT 2025","967","","","","","","Наличие свойства required у полей имя пользователя и пароль",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","20","","","","","","Граничные значения по количеству символов в имени категории, negative",""
"passed","Mon Jun 23 09:28:01 GMT 2025","Mon Jun 23 09:28:02 GMT 2025","993","","","","","","Поиск трат по дате",""
"passed","Mon Jun 23 09:27:57 GMT 2025","Mon Jun 23 09:27:58 GMT 2025","910","","","","","","Поиск трат по имени категории",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:16 GMT 2025","848","","","","","","Сервис niffler-userdata должен забирать сообщение из топика Kafka",""
"passed","Mon Jun 23 09:27:55 GMT 2025","Mon Jun 23 09:27:57 GMT 2025","1905","","","","","","Удаление траты через GUI Niffler",""
"passed","Mon Jun 23 09:28:26 GMT 2025","Mon Jun 23 09:28:27 GMT 2025","1276","","","","","","Граничные значения у поля ""Пароль"" на странице регистрации",""
"passed","Mon Jun 23 09:28:15 GMT 2025","Mon Jun 23 09:28:15 GMT 2025","21","","","","","","Обновление категории через API, проверка корректности данных в БД",""
"passed","Mon Jun 23 09:28:04 GMT 2025","Mon Jun 23 09:28:05 GMT 2025","774","","","","","","Поиск трат по типу валюты",""
"passed","Mon Jun 23 09:28:24 GMT 2025","Mon Jun 23 09:28:24 GMT 2025","36","","","","","","Обязательность наличия категории в трате",""
"passed","Mon Jun 23 09:28:23 GMT 2025","Mon Jun 23 09:28:23 GMT 2025","81","","","","","","Обновление существующей категории через API",""
